id_municipio,ano,familias_beneficiarias
4116307,2019,172
4116406,2019,133
4116505,2019,49
4116604,2019,311
4116703,2019,370
4116802,2019,628
4116901,2019,1069
4116950,2019,177
4117008,2019,314
4117057,2019,970
4117107,2019,391
4117206,2019,331
4117214,2019,228
4117222,2019,173
4117255,2019,292
4117271,2019,340
4117297,2019,162
4117305,2019,1973
4117404,2019,92
4117453,2019,124
4117503,2019,1583
4117602,2019,2282
4117701,2019,687
4117800,2019,1266
4117909,2019,434
4118006,2019,187
4118105,2019,585
4118204,2019,4373
4118303,2019,142
4118402,2019,2783
4118451,2019,44
4118501,2019,1681
4118600,2019,216
4118709,2019,154
4118808,2019,512
4118857,2019,245
4118907,2019,158
4119004,2019,146
4119103,2019,276
4119152,2019,3666
4119202,2019,392
4119251,2019,148
4119301,2019,1826
4119400,2019,1096
4119509,2019,5811
4119608,2019,2266
4119657,2019,121
4119707,2019,344
4119806,2019,464
4119905,2019,10014
4119954,2019,873
4120002,2019,825
4120101,2019,151
4120150,2019,278
4120200,2019,118
4120309,2019,161
4120333,2019,191
4120358,2019,269
4120408,2019,104
4120507,2019,424
4120606,2019,2793
4120655,2019,178
4120705,2019,373
4120804,2019,274
4120853,2019,17
4120903,2019,2234
4121000,2019,519
4121109,2019,241
4121208,2019,596
4121257,2019,192
4121307,2019,165
4121356,2019,106
4121406,2019,305
4121505,2019,1427
4121604,2019,184
4121703,2019,1873
4121752,2019,568
4121802,2019,594
4121901,2019,1192
4122008,2019,506
4122107,2019,120
4122156,2019,1458
4122172,2019,524
4122206,2019,2347
4122305,2019,740
4122404,2019,1425
4122503,2019,583
4122602,2019,293
4122651,2019,344
4122701,2019,212
4122800,2019,126
4122909,2019,254
4123006,2019,436
4123105,2019,328
4123204,2019,247
4123303,2019,454
4123402,2019,205
4123501,2019,562
4123600,2019,71
4123709,2019,123
4123808,2019,359
4123824,2019,138
4123857,2019,836
4123907,2019,835
4123956,2019,212
4124004,2019,248
4124020,2019,288
4124053,2019,419
4124103,2019,1645
4124202,2019,124
4124301,2019,147
4124400,2019,617
4124509,2019,55
4124608,2019,387
4124707,2019,572
4124806,2019,207
4124905,2019,529
4125001,2019,501
4125100,2019,443
4125209,2019,162
4125308,2019,155
4125357,2019,191
4125407,2019,340
4125456,2019,167
4125506,2019,8087
4125555,2019,51
4125605,2019,1471
4125704,2019,679
4125753,2019,423
4125803,2019,464
4125902,2019,67
4126009,2019,459
4126108,2019,237
4126207,2019,385
4126256,2019,819
4126272,2019,269
4126306,2019,905
4126355,2019,86
4126405,2019,190
4126504,2019,536
4126603,2019,593
4126652,2019,132
4126678,2019,619
4126702,2019,218
4126801,2019,485
4126900,2019,285
4127007,2019,871
4127106,2019,1743
4127205,2019,284
4127304,2019,438
4127403,2019,341
4127502,2019,2040
4127601,2019,1422
4127700,2019,1384
4127809,2019,452
4127858,2019,779
4127882,2019,573
4127908,2019,278
4127957,2019,216
4127965,2019,857
4128005,2019,1019
4128104,2019,2433
4128203,2019,1975
4128302,2019,64
4128401,2019,530
4128500,2019,905
4128534,2019,671
4128559,2019,286
4128609,2019,241
4128625,2019,217
4128633,2019,798
4128658,2019,225
4128708,2019,249
4128807,2019,142
4200051,2019,129
4200101,2019,1426
4200200,2019,71
4200309,2019,18
4200408,2019,56
4200507,2019,245
4200556,2019,32
4200606,2019,20
4200705,2019,258
4200754,2019,15
4200804,2019,109
4200903,2019,105
4201000,2019,731
4201109,2019,122
4201208,2019,135
4201257,2019,100
4201273,2019,28
4201307,2019,919
4201406,2019,806
4201505,2019,203
4201604,2019,36
4201653,2019,38
4201703,2019,46
4201802,2019,43
4201901,2019,43
4201950,2019,318
4202008,2019,737
4202057,2019,538
4202073,2019,438
4202081,2019,95
4202099,2019,42
4202107,2019,802
4202131,2019,392
4202156,2019,54
4202206,2019,67
4202305,2019,1717
4202404,2019,3409
4202438,2019,179
4202453,2019,428
4202503,2019,226
4202537,2019,192
4202578,2019,56
4202602,2019,475
4202701,2019,76
4202800,2019,313
4202859,2019,14
4202875,2019,137
4202909,2019,1485
4203006,2019,1277
4203105,2019,154
4203154,2019,232
4203204,2019,1256
4203253,2019,79
4203303,2019,241
4203402,2019,182
4203501,2019,551
4203600,2019,313
4203709,2019,451
4203808,2019,1305
4203907,2019,313
4203956,2019,128
4204004,2019,220
4204103,2019,206
4204152,2019,122
4204178,2019,259
4204194,2019,42
4204202,2019,2960
4204251,2019,182
4204301,2019,696
4204350,2019,53
4204400,2019,182
4204459,2019,75
4204509,2019,201
4204558,2019,760
4204608,2019,3089
4204707,2019,125
4204756,2019,4
4204806,2019,1336
4204905,2019,107
4205001,2019,443
4205100,2019,35
4205159,2019,9
4205175,2019,474
4205191,2019,95
4205209,2019,29
4205308,2019,209
4205357,2019,35
4205407,2019,6128
4205431,2019,93
4205456,2019,307
4205506,2019,994
4205555,2019,103
4205605,2019,158
4205704,2019,669
4205803,2019,548
4205902,2019,553
4206009,2019,340
4206108,2019,76
4206207,2019,163
4206306,2019,344
4206405,2019,69
4206504,2019,817
4206603,2019,86
4206652,2019,146
4206702,2019,372
4206751,2019,35
4206801,2019,72
4206900,2019,136
4207007,2019,1060
4207106,2019,292
4207205,2019,515
4207304,2019,1170
4207403,2019,105
4207502,2019,475
4207577,2019,9
4207601,2019,54
4207650,2019,82
4207684,2019,761
4207700,2019,93
4207759,2019,70
4207809,2019,185
4207858,2019,54
4207908,2019,443
4208005,2019,124
4208104,2019,548
4208203,2019,3377
4208302,2019,976
4208401,2019,99
4208450,2019,473
4208500,2019,208
4208609,2019,52
4208708,2019,342
4208807,2019,324
4208906,2019,1636
4208955,2019,41
4209003,2019,354
4209102,2019,6219
4209151,2019,196
4209177,2019,73
4209201,2019,2
4209300,2019,6093
4209409,2019,405
4209458,2019,46
4209508,2019,50
4209607,2019,309
4209706,2019,594
4209805,2019,156
4209854,2019,59
4209904,2019,54
4210001,2019,132
4210035,2019,24
4210050,2019,16
4210100,2019,887
4210209,2019,168
4210308,2019,297
4210407,2019,216
4210506,2019,241
4210555,2019,43
4210605,2019,142
4210704,2019,83
4210803,2019,206
4210852,2019,34
4210902,2019,55
4211009,2019,108
4211058,2019,543
4211108,2019,514
4211207,2019,211
4211256,2019,118
4211306,2019,2025
4211405,2019,91
4211454,2019,159
4211504,2019,102
4211603,2019,192
4211652,2019,66
4211702,2019,450
4211751,2019,333
4211801,2019,79
4211850,2019,110
4211876,2019,63
4211892,2019,117
4211900,2019,2045
4212007,2019,279
4212056,2019,71
4212106,2019,284
4212205,2019,424
4212239,2019,101
4212254,2019,406
4212270,2019,260
4212304,2019,153
4212403,2019,24
4212502,2019,478
4212601,2019,17
4212650,2019,345
4212700,2019,67
4212809,2019,596
4212908,2019,109
4213005,2019,47
4213104,2019,60
4213153,2019,47
4213203,2019,67
4213302,2019,175
4213351,2019,125
4213401,2019,439
4213500,2019,341
4213609,2019,601
4213708,2019,126
4213807,2019,389
4213906,2019,26
4214003,2019,74
4214102,2019,46
4214151,2019,39
4214201,2019,230
4214300,2019,31
4214409,2019,158
4214508,2019,58
4214607,2019,71
4214706,2019,60
4214805,2019,751
4214904,2019,22
4215000,2019,558
4215059,2019,154
4215075,2019,111
4215109,2019,68
4215208,2019,166
4215307,2019,65
4215356,2019,148
4215406,2019,37
4215455,2019,266
4215505,2019,861
4215554,2019,25
4215604,2019,26
4215653,2019,289
4215679,2019,138
4215687,2019,119
4215695,2019,36
4215703,2019,228
4215752,2019,90
4215802,2019,835
4215901,2019,66
4216008,2019,126
4216057,2019,225
4216107,2019,262
4216206,2019,809
4216255,2019,25
4216305,2019,451
4216354,2019,73
4216404,2019,228
4216503,2019,576
4216602,2019,2627
4216701,2019,282
4216800,2019,393
4216909,2019,360
4217006,2019,93
4217105,2019,42
4217154,2019,42
4217204,2019,456
4217253,2019,43
4217303,2019,81
4217402,2019,152
4217501,2019,173
4217550,2019,45
4217600,2019,201
4217709,2019,690
4217758,2019,70
4217808,2019,225
4217907,2019,200
4217956,2019,51
4218004,2019,868
4218103,2019,228
4218202,2019,146
4218251,2019,807
4218301,2019,807
4218350,2019,47
4218400,2019,41
4218509,2019,76
4218608,2019,76
4218707,2019,1171
4218756,2019,35
4218806,2019,125
4218855,2019,51
4218905,2019,327
4218954,2019,200
4219002,2019,291
4219101,2019,68
4219150,2019,67
4219176,2019,145
4219200,2019,161
4219309,2019,336
4219358,2019,190
4219408,2019,40
4219507,2019,505
4219606,2019,33
4219705,2019,413
4219853,2019,52
4220000,2019,795
4300034,2019,173
4300059,2019,83
4300109,2019,853
4300208,2019,278
4300307,2019,253
4300406,2019,1563
4300455,2019,217
4300471,2019,36
4300505,2019,194
4300554,2019,62
4300570,2019,11
4300604,2019,6324
4300638,2019,442
4300646,2019,406
4300661,2019,44
4300703,2019,23
4300802,2019,222
4300851,2019,245
4300877,2019,185
4300901,2019,58
4301008,2019,130
4301057,2019,302
4301073,2019,37
4301107,2019,920
4301206,2019,436
4301305,2019,1022
4301404,2019,300
4301503,2019,137
4301552,2019,39
4301602,2019,7240
4301636,2019,1020
4301651,2019,16
4301701,2019,110
4301750,2019,331
4301800,2019,322
4301859,2019,112
4301875,2019,233
4301909,2019,594
4301925,2019,14
4301958,2019,9
4302006,2019,495
4302055,2019,303
4302105,2019,1112
4302154,2019,90
4302204,2019,68
4302220,2019,63
4302238,2019,105
4302253,2019,7
4302303,2019,993
4302352,2019,69
4302378,2019,209
4302402,2019,337
4302451,2019,340
4302501,2019,212
4302584,2019,43
4302600,2019,267
4302659,2019,56
4302709,2019,1388
4302808,2019,1810
4302907,2019,1359
4303004,2019,3937
4303103,2019,2914
4303202,2019,296
4303301,2019,201
4303400,2019,214
4303509,2019,2708
4303558,2019,26
4303608,2019,264
4303673,2019,77
4303707,2019,73
4303806,2019,132
4303905,2019,313
4304002,2019,559
4304101,2019,211
4304200,2019,1084
4304309,2019,110
4304358,2019,577
4304408,2019,1482
4304507,2019,3159
4304606,2019,9739
4304614,2019,47
4304622,2019,62
4304630,2019,1694
4304655,2019,239
4304663,2019,1714
4304671,2019,181
4304689,2019,560
4304697,2019,15
4304705,2019,1545
4304713,2019,231
4304804,2019,124
4304853,2019,21
4304903,2019,101
4304952,2019,94
4305009,2019,356
4305108,2019,7705
4305116,2019,26
4305124,2019,310
4305132,2019,200
4305157,2019,146
4305173,2019,450
4305207,2019,210
4305306,2019,135
4305355,2019,1102
4305371,2019,218
4305405,2019,156
4305439,2019,178
4305447,2019,270
4305454,2019,796
4305504,2019,97
4305587,2019,12
4305603,2019,50
4305702,2019,297
4305801,2019,364
4305835,2019,10
4305850,2019,53
4305871,2019,68
4305900,2019,903
4305934,2019,6
4305959,2019,23
4305975,2019,73
4306007,2019,323
4306056,2019,381
4306072,2019,279
4306106,2019,1352
4306130,2019,24
4306205,2019,203
4306304,2019,33
4306320,2019,120
4306353,2019,249
4306379,2019,210
4306403,2019,210
4306429,2019,153
4306452,2019,16
4306502,2019,830
4306551,2019,69
4306601,2019,2065
4306700,2019,264
4306734,2019,92
4306759,2019,28
4306767,2019,2060
4306809,2019,221
4306908,2019,1175
4306924,2019,110
4306932,2019,207
4306957,2019,151
4306973,2019,157
4307005,2019,1021
4307054,2019,77
4307104,2019,701
4307203,2019,193
4307302,2019,423
4307401,2019,107
4307450,2019,93
4307500,2019,575
4307559,2019,148
4307609,2019,735
4307708,2019,2658
4307807,2019,428
4307815,2019,97
4307831,2019,128
4307864,2019,3
4307906,2019,1488
4308003,2019,321
4308052,2019,149
4308078,2019,90
4308102,2019,84
4308201,2019,205
4308250,2019,32
4308300,2019,910
4308409,2019,432
4308433,2019,19
4308458,2019,110
4308508,2019,775
4308607,2019,176
4308656,2019,239
4308706,2019,110
4308805,2019,461
4308854,2019,44
4308904,2019,159
4309001,2019,1177
4309050,2019,189
4309100,2019,432
4309126,2019,199
4309159,2019,195
4309209,2019,9901
4309258,2019,21
4309308,2019,2595
4309407,2019,165
4309506,2019,268
4309555,2019,20
4309571,2019,111
4309605,2019,416
4309654,2019,866
4309704,2019,85
4309753,2019,209
4309803,2019,90
4309902,2019,180
4309951,2019,198
4310009,2019,99
4310108,2019,300
4310207,2019,2062
4310306,2019,48
4310330,2019,805
4310363,2019,23
4310405,2019,292
4310413,2019,204
4310439,2019,90
4310462,2019,9
4310504,2019,563
4310538,2019,134
4310553,2019,332
4310579,2019,44
4310603,2019,1360
4310652,2019,117
4310702,2019,80
4310751,2019,50
4310801,2019,138
4310850,2019,256
4310876,2019,238
4310900,2019,57
4311007,2019,1138
4311106,2019,526
4311122,2019,252
4311130,2019,164
4311155,2019,478
4311205,2019,770
4311239,2019,147
4311254,2019,451
4311270,2019,13
4311304,2019,1020
4311403,2019,1077
4311429,2019,191
4311502,2019,371
4311601,2019,209
4311627,2019,112
4311643,2019,11
4311700,2019,152
4311718,2019,323
4311734,2019,155
4311759,2019,241
4311775,2019,314
4311791,2019,21
4311809,2019,461
4311908,2019,59
4311981,2019,151
4312005,2019,7
4312054,2019,38
4312104,2019,290
4312138,2019,91
4312153,2019,97
4312179,2019,61
4312203,2019,158
4312252,2019,728
4312302,2019,286
4312351,2019,6
4312377,2019,150
4312385,2019,9
4312401,2019,1683
4312427,2019,103
4312443,2019,71
4312450,2019,378
4312476,2019,39
4312500,2019,612
4312609,2019,43
4312617,2019,99
4312625,2019,103
4312658,2019,243
4312674,2019,79
4312708,2019,644
4312757,2019,23
4312807,2019,16
4312906,2019,68
4312955,2019,6
4313003,2019,12
4313011,2019,7
4313037,2019,134
4313060,2019,518
4313086,2019,12
4313102,2019,176
4313201,2019,64
4313300,2019,290
4313334,2019,42
4313359,2019,5
4313375,2019,886
4313391,2019,158
4313409,2019,5858
4313425,2019,243
4313441,2019,136
4313466,2019,33
4313490,2019,160
4313508,2019,1427
4313607,2019,135
4313656,2019,924
4313706,2019,1615
4313805,2019,422
4313904,2019,615
4313953,2019,453
4314001,2019,43
4314027,2019,371
4314035,2019,88
4314050,2019,1836
4314068,2019,220
4314076,2019,165
4314100,2019,4635
4314134,2019,9
4314159,2019,181
4314175,2019,213
4314209,2019,609
4314308,2019,85
4314407,2019,7952
4314423,2019,11
4314456,2019,26
4314464,2019,99
4314472,2019,189
4314498,2019,219
4314506,2019,1230
4314548,2019,17
4314555,2019,149
4314605,2019,945
4314704,2019,562
4314753,2019,5
4314779,2019,118
4314787,2019,15
4314803,2019,1285
4314902,2019,48115
4315008,2019,210
4315057,2019,112
4315073,2019,78
4315107,2019,501
4315131,2019,66
4315149,2019,23
4315156,2019,188
4315172,2019,22
4315206,2019,74
4315305,2019,700
4315313,2019,49
4315321,2019,170
4315354,2019,30
4315404,2019,1222
4315453,2019,17
4315503,2019,864
4315552,2019,241
4315602,2019,5195
4315701,2019,2346
4315750,2019,42
4315800,2019,141
4315909,2019,235
4315958,2019,109
4316006,2019,392
4316105,2019,503
4316204,2019,121
4316303,2019,262
4316402,2019,3484
4316428,2019,156
4316436,2019,53
4316451,2019,953
4316477,2019,23
4316501,2019,36
4316600,2019,141
4316709,2019,404
4316733,2019,24
4316758,2019,27
4316808,2019,2656
4316907,2019,6342
4316956,2019,38
4316972,2019,174
4317004,2019,714
4317103,2019,4411
4317202,2019,1119
4317251,2019,6
4317301,2019,1062
4317400,2019,1333
4317509,2019,3000
4317558,2019,14
4317608,2019,1937
4317707,2019,962
4317756,2019,36
4317806,2019,550
4317905,2019,287
4317954,2019,45
4318002,2019,1673
4318051,2019,29
4318101,2019,1108
4318200,2019,953
4318309,2019,3151
4318408,2019,1285
4318424,2019,88
4318432,2019,118
4318440,2019,22
4318457,2019,226
4318465,2019,162
4318481,2019,17
4318499,2019,11
4318507,2019,1370
4318606,2019,214
4318614,2019,16
4318622,2019,195
4318705,2019,7269
4318804,2019,1422
4318903,2019,905
4319000,2019,326
4319109,2019,102
4319125,2019,232
4319158,2019,534
4319208,2019,681
4319307,2019,244
4319356,2019,17
4319364,2019,79
4319372,2019,49
4319406,2019,827
4319505,2019,784
4319604,2019,928
4319703,2019,53
4319711,2019,6
4319737,2019,279
4319752,2019,3
4319802,2019,426
4319901,2019,1663
4320008,2019,3666
4320107,2019,846
4320206,2019,610
4320230,2019,119
4320263,2019,463
4320305,2019,101
4320321,2019,124
4320354,2019,310
4320404,2019,116
4320453,2019,52
4320503,2019,178
4320552,2019,185
4320578,2019,101
4320602,2019,60
4320651,2019,61
4320677,2019,407
4320701,2019,463
4320800,2019,1596
4320859,2019,119
4320909,2019,403
4321006,2019,129
4321105,2019,379
4321204,2019,921
4321303,2019,1185
4321329,2019,51
4321352,2019,409
4321402,2019,720
4321436,2019,618
4321451,2019,239
4321469,2019,33
4321477,2019,121
4321493,2019,108
4321501,2019,829
4321600,2019,1712
4321626,2019,6
4321634,2019,3
4321667,2019,196
4321709,2019,313
4321808,2019,581
4321832,2019,104
4321857,2019,242
4321907,2019,569
4321956,2019,308
4322004,2019,1159
4322103,2019,96
4322152,2019,391
4322186,2019,57
4322202,2019,1663
4322251,2019,30
4322301,2019,175
4322327,2019,156
4322343,2019,33
4322350,2019,12
4322376,2019,215
4322400,2019,6241
4322509,2019,1732
4322525,2019,135
4322533,2019,196
4322541,2019,30
4322558,2019,23
4322608,2019,1664
4322707,2019,603
4322806,2019,272
4322855,2019,2
4322905,2019,76
4323002,2019,11066
4323101,2019,374
4323200,2019,25
4323309,2019,22
4323358,2019,17
4323408,2019,49
4323457,2019,398
4323507,2019,76
4323606,2019,12
4323705,2019,118
4323754,2019,220
4323770,2019,6
4323804,2019,470
5000203,2019,856
5000252,2019,389
5000609,2019,2884
5000708,2019,1376
5000807,2019,440
5000856,2019,823
5000906,2019,667
5001003,2019,1453
5001102,2019,1717
5001243,2019,915
5001508,2019,324
5001904,2019,1251
5002001,2019,854
5002100,2019,1814
5002159,2019,489
5002209,2019,723
5002308,2019,886
5002407,2019,1050
5002605,2019,886
5002704,2019,29566
5002803,2019,517
5002902,2019,793
5002951,2019,816
5003108,2019,269
5003157,2019,1861
5003207,2019,5723
5003256,2019,1573
5003306,2019,2246
5003454,2019,554
5003488,2019,1087
5003504,2019,318
5003702,2019,8195
5003751,2019,712
5003801,2019,982
5003900,2019,152
5004007,2019,323
5004106,2019,952
5004304,2019,814
5004403,2019,286
5004502,2019,230
5004601,2019,851
5004700,2019,620
5004809,2019,1150
5004908,2019,207
5005004,2019,1231
5005103,2019,237
5005152,2019,848
5005202,2019,1349
5005251,2019,394
5005400,2019,819
5005608,2019,3031
5005681,2019,1073
5005707,2019,1570
5005806,2019,1282
5006002,2019,1039
5006200,2019,2280
5006259,2019,111
5006275,2019,178
5006309,2019,1375
5006358,2019,1538
5006408,2019,675
5006606,2019,4697
5006903,2019,587
5007109,2019,1031
5007208,2019,1272
5007307,2019,224
5007406,2019,1787
5007505,2019,272
5007554,2019,136
5007695,2019,719
5007703,2019,390
5007802,2019,306
5007901,2019,3282
5007935,2019,501
5007950,2019,1493
5007976,2019,218
5008008,2019,626
5008305,2019,5271
5008404,2019,323
5100102,2019,726
5100201,2019,532
5100250,2019,1617
5100300,2019,710
5100359,2019,451
5100409,2019,919
5100508,2019,785
5100607,2019,410
5100805,2019,342
5101001,2019,225
5101209,2019,91
5101258,2019,802
5101308,2019,438
5101407,2019,1122
5101605,2019,853
5101704,2019,1595
5101803,2019,3324
5101852,2019,618
5101902,2019,598
5102504,2019,6907
5102603,2019,1113
5102637,2019,461
5102678,2019,863
5102686,2019,484
5102694,2019,299
5102702,2019,1018
5102793,2019,589
5102850,2019,364
5103007,2019,1565
5103056,2019,314
5103106,2019,277
5103205,2019,1001
5103254,2019,1875
5103304,2019,977
5103353,2019,1927
5103361,2019,160
5103379,2019,474
5103403,2019,20763
5103437,2019,323
5103452,2019,457
5103502,2019,855
5103601,2019,705
5103700,2019,658
5103809,2019,124
5103858,2019,471
5103908,2019,427
5103957,2019,247
5104104,2019,1960
5104203,2019,842
5104500,2019,79
5104526,2019,231
5104542,2019,368
5104559,2019,294
5104609,2019,753
5104807,2019,1330
5104906,2019,745
5105002,2019,424
5105101,2019,1085
5105150,2019,1172
5105176,2019,316
5105200,2019,599
5105234,2019,478
5105259,2019,2099
5105309,2019,243
5105507,2019,924
5105580,2019,879
5105606,2019,373
5105622,2019,1763
5105903,2019,1351
5106000,2019,399
5106109,2019,993
5106158,2019,840
5106174,2019,434
5106182,2019,457
5106190,2019,119
5106208,2019,188
5106216,2019,366
5106224,2019,1090
5106232,2019,737
5106240,2019,183
5106257,2019,483
5106265,2019,365
5106273,2019,132
5106281,2019,588
5106299,2019,541
5106307,2019,659
5106315,2019,271
5106372,2019,980
5106422,2019,2281
5106455,2019,246
5106505,2019,3871
5106653,2019,426
5106703,2019,138
5106752,2019,1586
5106778,2019,764
5106802,2019,115
5106828,2019,484
5106851,2019,233
5107008,2019,1665
5107040,2019,2324
5107065,2019,809
5107107,2019,739
5107156,2019,193
5107180,2019,591
5107198,2019,132
5107206,2019,304
5107248,2019,258
5107263,2019,270
5107297,2019,91
5107305,2019,953
5107354,2019,489
5107404,2019,268
5107578,2019,222
5107602,2019,9396
5107701,2019,1851
5107743,2019,126
5107750,2019,135
5107768,2019,106
5107776,2019,754
5107792,2019,232
5107800,2019,1355
5107859,2019,363
5107875,2019,554
5107883,2019,188
5107909,2019,2944
5107925,2019,1808
5107941,2019,324
5107958,2019,1639
5108006,2019,466
5108055,2019,478
5108105,2019,210
5108204,2019,193
5108303,2019,345
5108352,2019,186
5108402,2019,18048
5108501,2019,327
5108600,2019,508
5108808,2019,256
5108857,2019,147
5108907,2019,244
5108956,2019,416
5200050,2019,995
5200100,2019,686
5200134,2019,747
5200159,2019,166
5200175,2019,487
5200209,2019,171
5200258,2019,19436
5200308,2019,2559
5200506,2019,145
5200555,2019,495
5200605,2019,429
5200803,2019,740
5200829,2019,435
5200852,2019,330
5200902,2019,364
5201108,2019,8706
5201207,2019,40
5201306,2019,1488
5201405,2019,10414
5201454,2019,188
5201504,2019,205
5201603,2019,267
5201702,2019,2233
5201801,2019,964
5202155,2019,745
5202353,2019,153
5202502,2019,361
5202601,2019,246
5202809,2019,264
5203104,2019,326
5203203,2019,675
5203302,2019,1420
5203401,2019,920
5203500,2019,1066
5203559,2019,636
5203575,2019,378
5203609,2019,246
5203807,2019,398
5203906,2019,261
5203939,2019,167
5203962,2019,419
5204003,2019,757
5204102,2019,553
5204201,2019,196
5204250,2019,434
5204300,2019,266
5204409,2019,769
5204508,2019,2663
5204557,2019,216
5204607,2019,492
5204656,2019,401
5204706,2019,916
5204805,2019,255
5204854,2019,890
5204904,2019,1795
5204953,2019,865
5205000,2019,456
5205059,2019,293
5205109,2019,1890
5205208,2019,423
5205307,2019,723
5205406,2019,603
5205455,2019,305
5205471,2019,317
5205497,2019,6436
5205513,2019,2548
5205521,2019,426
5205703,2019,163
5205802,2019,1080
5205901,2019,291
5206206,2019,3623
5206305,2019,186
5206404,2019,877
5206503,2019,333
5206602,2019,83
5206701,2019,524
5206800,2019,260
5206909,2019,109
5207105,2019,169
5207253,2019,683
5207352,2019,213
5207402,2019,894
5207501,2019,232
5207535,2019,578
5207600,2019,649
5207808,2019,589
5207907,2019,1369
5208004,2019,7282
5208103,2019,581
5208152,2019,152
5208301,2019,952
5208400,2019,1049
5208509,2019,211
5208608,2019,2169
5208707,2019,26642
5208806,2019,2227
5208905,2019,1287
5209101,2019,1134
5209150,2019,177
5209200,2019,1626
5209291,2019,244
5209408,2019,549
5209457,2019,265
5209606,2019,490
5209705,2019,880
5209804,2019,274
5209903,2019,1660
5209937,2019,434
5209952,2019,836
5210000,2019,2149
5210109,2019,1612
5210158,2019,316
5210208,2019,552
5210307,2019,134
5210406,2019,2886
5210562,2019,312
5210604,2019,377
5210802,2019,241
5210901,2019,844
5211008,2019,741
5211206,2019,1686
5211305,2019,279
5211404,2019,425
5211503,2019,3880
5211602,2019,250
5211701,2019,474
5211800,2019,3082
5211909,2019,2101
5212006,2019,286
5212055,2019,320
5212105,2019,131
5212204,2019,1053
5212253,2019,127
5212303,2019,659
5212501,2019,12420
5212600,2019,245
5212709,2019,1155
5212808,2019,734
5212907,2019,181
5212956,2019,561
5213004,2019,981
5213053,2019,254
5213087,2019,1911
5213103,2019,2470
5213400,2019,199
5213509,2019,1082
5213707,2019,254
5213756,2019,383
5213772,2019,799
5213806,2019,1284
5213855,2019,273
5213905,2019,263
5214002,2019,1240
5214051,2019,506
5214101,2019,347
5214408,2019,405
5214507,2019,1185
5214606,2019,2070
5214705,2019,132
5214804,2019,78
5214838,2019,872
5214861,2019,879
5214879,2019,159
5214903,2019,447
5215009,2019,939
5215207,2019,235
5215231,2019,4577
5215256,2019,522
5215306,2019,511
5215405,2019,285
5215504,2019,310
5215603,2019,1703
5215652,2019,323
5215702,2019,644
5215801,2019,84
5215900,2019,269
5216007,2019,77
5216304,2019,436
5216403,2019,590
5216452,2019,159
5216809,2019,343
5216908,2019,260
5217104,2019,667
5217203,2019,845
5217302,2019,1167
5217401,2019,1426
5217609,2019,6075
5217708,2019,894
5218003,2019,2286
5218052,2019,217
5218102,2019,251
5218300,2019,2845
5218391,2019,243
5218508,2019,1012
5218607,2019,445
5218706,2019,205
5218789,2019,192
5218805,2019,5504
5218904,2019,703
5219001,2019,343
5219100,2019,421
5219209,2019,161
5219258,2019,286
5219308,2019,1606
5219357,2019,372
5219407,2019,405
5219456,2019,222
5219506,2019,324
5219605,2019,247
5219704,2019,1524
5219712,2019,209
5219738,2019,575
5219753,2019,6497
5219803,2019,1387
5219902,2019,484
5220009,2019,1173
5220058,2019,123
5220108,2019,1206
5220157,2019,347
5220207,2019,1777
5220264,2019,242
5220280,2019,161
5220405,2019,1273
5220454,2019,4940
5220504,2019,328
5220603,2019,1142
5220686,2019,984
5220702,2019,340
5221007,2019,246
5221080,2019,536
5221197,2019,642
5221304,2019,157
5221403,2019,4590
5221452,2019,316
5221502,2019,298
5221551,2019,383
5221577,2019,317
5221601,2019,1141
5221700,2019,1057
5221809,2019,61
5221858,2019,6335
5221908,2019,242
5222005,2019,310
5222054,2019,840
5222203,2019,542
5222302,2019,530
5300108,2019,70330
